"rows.list[[i]]","PHYLLO11","PHYLLO12","PHYLLO13","PHYLLO14","PHYLLO15","PHYLLO16","PHYLLO21","PHYLLO22","PHYLLO23","PHYLLO24","PHYLLO25","PHYLLO26","PHYLLO27","PHYLLO28","PHYLLO29"
"X.Siphoviridae.",0,0,3.09929096324684,0,0,0,0,0,16.0690700796171,0,1.994370414397,2.02683804139641,6.10747704791229,4.07232400077945,0
"Skeletonema",0,0,1.03309698774895,0,0,0,0,0,0,0,0,0,0,0,0
"Skermanella",0,0,25.8274246937236,0,14.4712520352254,36.3309672314242,36.5277431067745,3.60906229500474,47.7050517988632,18.9951020850975,43.2113589786017,104.719965472148,57.2575973241777,129.732607453402,81.8274159026256
"Slackia",0,0,0,0,0,0,0,0,0,0,0,0,0,0.581760571539921,0
"Smithella",0,0,0,0,0,0,0,0,0,0,0.664790138132334,0,0,0.581760571539921,0
"Snodgrassella",2.36861553784953,444.967262953847,8.26477590199156,12.7990170831504,0,0,270.305298990131,60.1510382500791,0.502158439988034,0,0,0,0,0,0
"Sodalis",0,0,0,3.9381591025078,0,0,0,8.42114535501107,1.00431687997607,0,0,2.02683804139641,0,0,0
"Solenopsis",0,0,0,0,0,0,0,2.40604153000316,0,0,0.664790138132334,0,0,0,0
"Solibacillus",0,0,1.03309698774895,0,3.61781300880636,1.45323868925697,0,3.60906229500474,2.51079219994017,0,1.32958027626467,3.37806340232735,3.81717315494518,1.16352114307984,0
"X.Solirubrobacterales.",0,0,0,0,0,0,0,0,0,0,0,73.6417821707363,81.6875055158268,58.1760571539921,0
"Solitalea",0,0,3.09929096324684,0,1.80890650440318,17.4388642710836,1.21759143689248,0,5.02158439988034,0,8.64227179572034,2.70245072186188,1.52686926197807,8.72640857309881,7.43885599114778
"Solobacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sorangium",0,0,8.26477590199156,0,0,0,0,0,0,0,2.65916055252934,16.2147043311713,10.6880848338465,8.72640857309881,0
"Sordaria",0,0,0,0,0,0,0,1.20302076500158,0.502158439988034,0,0,0,0,1.16352114307984,0
"X.Sordariaceae.",0,0,0,0,0,0,0,0,0.502158439988034,0,0,0,0.763434630989036,0,0
"X.Sordariales.",0,0,4.13238795099578,0,0,0,1.21759143689248,1.20302076500158,0,0,0,1.35122536093094,0.763434630989036,0,0
"X.Sordariomycetes.",0,0,72.3167891424262,0,0,0,12.1759143689248,25.2634360650332,15.064753199641,0,9.97185207198501,10.8098028874475,39.6986008114299,24.4339440046767,0
"Spathaspora",0,0,0,0,0,0,0,0,1.00431687997607,0,0.664790138132334,0,0,0,0
"Sphaerobacter",0,0,5.16548493874473,0,0,0,0,0,3.51510907991624,0,4.65353096692634,24.9976691772224,33.5911237635176,36.0691554354751,4.95923732743185
"X.Sphaerobacteraceae.",0,0,2.06619397549789,0,0,0,1.21759143689248,1.20302076500158,0.502158439988034,0,0,10.8098028874475,16.7955618817588,7.56288743001897,0
"Sphaerochaeta",0,0,0,0,0,1.45323868925697,0,0,0.502158439988034,0,1.32958027626467,1.35122536093094,1.52686926197807,1.16352114307984,0
"Sphaerotilus",0,0,0,0,0,0,0,0,0,0,0,0.675612680465471,0,1.74528171461976,0
"Sphaerulina",0,0,16.5295518039831,0,0,0,9.74073149513986,4.81208306000632,5.52374283986837,0,5.98311124319101,2.02683804139641,0,0,0
"X.Sphingobacteriaceae.",0,0,13.4302608407363,0,56.0761016364986,277.568589648081,25.5694201747421,0,350.506591111648,0,170.186275361878,166.876332074971,23.6664735606601,153.584790886539,0
"X.Sphingobacteriales.",0,0,91.9456319096561,0,47.0315691144827,574.029282256502,2.43518287378497,0,235.0101499144,0,394.220551912474,100.666289389355,108.407717600443,252.484088048326,0
"X.Sphingobacteriia.",0,0,0,0,0,1.45323868925697,0,0,0,0,1.32958027626467,0,0,0,0
"Sphingobacterium",0,0,9.29787288974051,0,0,5.81295475702787,1.21759143689248,0,73.817290678241,0,27.2563956634257,195.927677334987,20.612735036704,22.6886622900569,0
"Sphingobium",0,0,8.26477590199156,0,0,7.26619344628484,49.9212489125918,0,41.1769920790188,0,24.5972351108964,33.1050213428081,40.4620354424189,86.1005645879083,0
"X.Sphingomonadaceae.",0,0,197.321524660049,0,709.091349726047,771.66974399545,1217.59143689248,91.4295781401202,819.522574060471,1396.14000325466,883.506093577872,1186.37586689737,1276.46270301367,2490.5170067624,882.74424428287
"X.Sphingomonadales.",0,0,102.276601787146,0,117.578922786207,284.834783094366,131.499875184388,32.4815606550427,136.084937236757,83.1035716223014,238.659659589508,193.225226613125,252.696862857371,374.072047500169,104.143983876069
"Sphingomonas",0,0,89.8794379341582,0,1003.94310994377,646.691216719351,1767.94276636789,39.6996852450522,947.070817817432,2250.91959708405,998.514787474766,1257.99081102671,1343.6449505407,3024.57321143605,1242.28895052168
"Sphingopyxis",0,0,0,0,5.42671951320954,15.9856255818266,2.43518287378497,0,7.03021815983247,0,6.64790138132334,6.75612680465471,12.2149540958246,16.2892960031178,0
"Spiribacter",0,0,0,0,0,0,0,0,0,0,0,0.675612680465471,0,0,0
"Spirochaeta",0,0,0,0,0,0,0,0,1.00431687997607,0,0.664790138132334,1.35122536093094,1.52686926197807,0,2.47961866371593
"X.Spirochaetaceae.",0,0,0,0,3.61781300880636,0,0,0,0.502158439988034,0,0,0,1.52686926197807,0,0
"Spiroplasma",0,0,0,0,0,0,0,0,0,0,0,1.35122536093094,0,0,0
"Spirosoma",0,0,24.7943277059747,0.98453977562695,23.5157845572413,52.3165928132508,9.74073149513986,3.60906229500474,141.106521636637,0,74.4564954708214,16.8903170116368,4.58060778593422,3.49056342923952,0
"X.Spirotrichea.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Spizellomyces",0,0,1.03309698774895,0,0,0,0,0,0,0,0,0,0,0,0
"X.Sporidiobolales.",0,0,0,0,0,0,0,0,0,0,0,0,0,1.16352114307984,0
"Sporisorium",0,0,2.06619397549789,0,0,0,0,0,0.502158439988034,0,1.32958027626467,4.7292887632583,3.81717315494518,10.4716902877186,2.47961866371593
"Sporolactobacillus",0,0,2.06619397549789,0,1.80890650440318,0,0,0,0,0,0,0,1.52686926197807,0.581760571539921,0
"Sporomusa",0,0,0,0,0,0,2.43518287378497,0,1.00431687997607,0,0,0,0,0.581760571539921,0
"Sporosarcina",0,0,0,0,0,1.45323868925697,2.43518287378497,0,0,0,0.664790138132334,2.02683804139641,0,2.32704228615968,0
"Sporothrix",0,0,0,0,0,0,0,2.40604153000316,0,0,0,0,0.763434630989036,0,0
"Stackebrandtia",0,0,0,0,0,0,0,0,0,0,0,4.7292887632583,0.763434630989036,1.74528171461976,0
"Stanieria",0,0,4.13238795099578,0,0,0,0,0,0,0,0,0,0,0,0
"X.Staphylococcaceae.",0,0,2.06619397549789,5.9072386537617,23.5157845572413,4.3597160677709,0,0,22.0949713594735,11.8719388031859,15.2901731770437,12.1610282483785,6.10747704791229,9.30816914463873,4.95923732743185
"Staphylococcus",0,0,17.5626487917321,11.8144773075234,0,0,0,0,58.7525374785999,0,21.938074558367,29.7269579404807,41.988904704397,45.9590851516537,0
"Starkeya",0,0,1.03309698774895,0,0,0,1.21759143689248,0,0,0,1.32958027626467,2.70245072186188,0.763434630989036,1.16352114307984,0
"Stenotrophomonas",0,6.6745089443077,10.3309698774895,0,14.4712520352254,0,265.434933242561,0,2.51079219994017,0,45.2057293929987,0,96.9561981356076,0,52.0719919380345
"Stereum",0,0,1.03309698774895,0,0,0,2.43518287378497,2.40604153000316,0,0,0,0,0,0,0
"Stigmatella",0,0,0,0,0,0,0,0,1.00431687997607,0,7.97748165758801,5.40490144372377,4.58060778593422,6.98112685847905,0
"Stomatobaculum",0,0,0,0,0,0,0,0,0,0,1.32958027626467,0,0,0,0
"Streptoalloteichus",0,0,0,0,0,0,0,0,0,0,0,0,0.763434630989036,0,0
"X.Streptococcaceae.",0,0,3.09929096324684,0,3.61781300880636,18.8921029603406,0,12.0302076500158,0,0,0,0,1.52686926197807,5.81760571539921,0
"Streptococcus",0,0,0,0,0,0,0,0,0,0,0,0,0,2.32704228615968,0
"Streptomyces",0,0,0,0,0,0,0,0,0,0,0,74.3173948512018,49.6232510142873,37.8144371500948,0
"X.Streptomycetaceae.",0,0,0,0,0,0,0,3.60906229500474,0,0,0,2.02683804139641,7.63434630989036,1.74528171461976,0
"X.Streptosporangiaceae.",0,0,1.03309698774895,0,0,0,0,2.40604153000316,0.502158439988034,0,0,2.02683804139641,1.52686926197807,0,0
"Streptosporangium",0,0,0,0,0,0,0,1.20302076500158,0.502158439988034,0,0,4.7292887632583,6.10747704791229,2.9088028576996,2.47961866371593
"Strigamia",0,2.22483631476923,0,0,0,0,0,0,0,0,0,0,0,0,0
"Strigomonas",0,0,0,0,0,0,1.21759143689248,0,0,0,0,0,0,0,0
"Strongylocentrotus",0,0,1.03309698774895,0,0,0,1.21759143689248,14.436249180019,0,0,0.664790138132334,0,0,0,0
"Subdoligranulum",0,0,0,0,0,0,0,0,1.00431687997607,0,0,0,0,1.74528171461976,0
"Succinatimonas",0,0,0,0.98453977562695,0,0,0,0,0.502158439988034,4.74877552127437,3.988740828794,2.02683804139641,0.763434630989036,1.16352114307984,0
"Sulfobacillus",0,0,0,0,0,0,0,0,0,0,0,0,1.52686926197807,0,0
"Sulfolobus",0,0,0,0,0,0,0,0,0,0,0,0.675612680465471,0,0,0
"Sulfuricella",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sulfurihydrogenibium",0,0,0,0,0,1.45323868925697,0,0,0.502158439988034,0,0,1.35122536093094,0,0.581760571539921,0
"Sulfurimonas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sulfuritalea",0,0,0,0,0,0,0,0,0,0,0.664790138132334,0,2.29030389296711,0,0
"Sulfurospirillum",0,0,0,0,0,1.45323868925697,0,1.20302076500158,0,0,0,0,0.763434630989036,0,0
"Sulfurovum",0,0,0,0,0,0,0,0,0.502158439988034,0,0,0,0,0,0
"Sutterella",0,0,1.03309698774895,0,0,0,0,1.20302076500158,3.0129506399282,0,0,1.35122536093094,0,1.74528171461976,0
"X.Sutterellaceae.",0,0,0,0,0,0,0,0,0.502158439988034,0,0,0,0,0,0
"Symbiobacterium",0,0,0,0,0,0,1.21759143689248,0,0,0,0.664790138132334,0,0,1.16352114307984,0
"Synechococcus",1.18430776892476,4.44967262953847,3.09929096324684,1.9690795512539,3.61781300880636,1.45323868925697,2.43518287378497,4.81208306000632,1.00431687997607,0,2.65916055252934,2.70245072186188,4.58060778593422,7.56288743001897,0
"Synechocystis",0,0,1.03309698774895,0,0,0,0,0,0,0,0.664790138132334,1.35122536093094,0,0,0
"X.Synergistaceae.",0,0,0,0,0,0,0,0,0,0,0,0.675612680465471,0,0.581760571539921,0
"Synergistes",0,0,0,0,0,0,0,0,0.502158439988034,0,0,0,0,0,0
"X.Syntrophaceae.",0,0,0,0,0,0,0,0,0,0,0,0,0.763434630989036,0,0
"Syntrophobacter",0,0,0,0,0,0,0,0,0.502158439988034,0,0,0,1.52686926197807,0.581760571539921,0
"Syntrophobotulus",0,0,0,0,0,0,1.21759143689248,0,0,0,0,0.675612680465471,0.763434630989036,0,0
"Syntrophomonas",0,0,0,0,0,0,0,0,0.502158439988034,0,0.664790138132334,0,0,0.581760571539921,0
"Syntrophothermus",0,0,0,0,0,0,0,0,0.502158439988034,0,0,1.35122536093094,2.29030389296711,0.581760571539921,0
"Syntrophus",0,0,0,0,0,0,0,0,0,0,0.664790138132334,0.675612680465471,0,0,0
"T4likevirus",0,0,0,0.98453977562695,1.80890650440318,0,0,0,0,0,0,0,0,0,0
"T5likevirus",0,0,0,0,0,0,0,0,0,0,0,0,0.763434630989036,0,0
"T7likevirus",0,4.44967262953847,0,0,0,0,0,0,0,0,0,0,0,0,0
"Talaromyces",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tannerella",0,0,0,0,0,0,0,0,0.502158439988034,0,0,0,0,0,0
"Taphrina",0,2.22483631476923,3.09929096324684,2.95361932688085,0,0,1.21759143689248,0,1.00431687997607,0,0,0,0,1.74528171461976,0
"Tatumella",0,0,0,0,0,0,0,0,0.502158439988034,0,0,0,0,0,0
"Taylorella",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X.Tephritidae.",0,0,0,0,0,0,0,6.01510382500791,0,0,0,0,0,0,0
"Tepidanaerobacter",0,0,1.03309698774895,0,0,0,0,0,0,0,0.664790138132334,0,0,0,0
"Teredinibacter",0,0,0,0.98453977562695,3.61781300880636,0,1.21759143689248,1.20302076500158,0,0,0.664790138132334,0,0,0.581760571539921,2.47961866371593
"Terriglobus",0,0,2.06619397549789,0,0,0,0,0,0,0,0,0,0,0,0
"Tetragenococcus",0,0,0,0,0,0,0,0,0.502158439988034,2.37438776063718,1.994370414397,0.675612680465471,1.52686926197807,0,0
"Tetrahymena",0,0,0,0,0,0,0,1.20302076500158,0,0,0,0,0,0,0
"X.Tetranychidae.",0,0,0,0,0,0,0,0,0,4.74877552127437,0,0,0,0,0
"Tetranychus",0,8.89934525907693,4.13238795099578,0,0,0,2.43518287378497,3.60906229500474,0,781.173573249633,0.664790138132334,0,0,0,0
"Tetrasphaera",0,0,13.4302608407363,0,0,0,0,0,0,0,0,5.40490144372377,4.58060778593422,3.49056342923952,0
"Thalassiosira",1.18430776892476,4.44967262953847,15.4964548162342,5.9072386537617,0,0,2.43518287378497,6.01510382500791,0,0,0.664790138132334,0,0,0,0
"Thalassobacter",0,0,0,0,0,1.45323868925697,1.21759143689248,0,0,0,0,0,0,0,0
"Thalassobium",0,0,0,0,0,0,0,0,0,0,1.32958027626467,0.675612680465471,0.763434630989036,0,0
"Thalassolituus",0,0,0,0,0,0,1.21759143689248,1.20302076500158,0.502158439988034,0,0,0,0,0,4.95923732743185
"Thalassospira",0,0,0,0,1.80890650440318,0,0,1.20302076500158,1.00431687997607,0,1.32958027626467,0,1.52686926197807,1.74528171461976,0
"Thauera",0,0,1.03309698774895,0,0,0,0,0,0,0,0,0.675612680465471,0,0.581760571539921,0
"X.Thaumarchaeota.",0,0,0,0,3.61781300880636,10.1726708247988,0,0,20.5884960395094,0,15.2901731770437,157.417754548455,193.148961640226,255.974651477565,91.7458905574893
"X.Thermaceae.",0,0,0,0,0,4.3597160677709,0,0,0,0,0,1.35122536093094,0.763434630989036,1.74528171461976,2.47961866371593
"Thermacetogenium",0,0,0,0,0,0,0,1.20302076500158,0,2.37438776063718,0,1.35122536093094,0.763434630989036,1.16352114307984,0
"Thermaerobacter",0,0,0,0,0,0,0,0,0.502158439988034,0,0,0,0,1.16352114307984,0
"Thermanaerovibrio",0,0,0,0,0,0,0,0,0.502158439988034,0,0,0,0,1.16352114307984,0
"Thermincola",0,0,0,0,0,0,0,0,0,0,0.664790138132334,0.675612680465471,0,0.581760571539921,0
"Thermoanaerobacter",0,0,0,0,0,0,1.21759143689248,0,0.502158439988034,4.74877552127437,0.664790138132334,0.675612680465471,0.763434630989036,1.16352114307984,0
"X.Thermoanaerobacterales.",0,0,0,0,1.80890650440318,0,0,0,0,0,0,0,0,0,0
"X.Thermoanaerobacterales_Family_III._Incertae_Sedis.",0,0,0,0,0,0,0,0,0,0,0,0.675612680465471,0,0,0
"Thermoanaerobacterium",0,0,0,0,0,0,0,0,0.502158439988034,0,0,0,0,0,0
"Thermobacillus",0,0,0,0,0,0,0,0,0,0,0,0,0.763434630989036,0.581760571539921,0
"Thermobaculum",0,0,1.03309698774895,0,0,0,1.21759143689248,0,4.5194259598923,0,1.32958027626467,18.9171550530332,29.0105159775834,18.6163382892775,7.43885599114778
"Thermobifida",0,2.22483631476923,3.09929096324684,1.9690795512539,3.61781300880636,0,1.21759143689248,0,1.00431687997607,2.37438776063718,0,4.05367608279283,1.52686926197807,0.581760571539921,0
"Thermobispora",0,0,2.06619397549789,0.98453977562695,0,1.45323868925697,0,1.20302076500158,0,0,0,2.70245072186188,2.29030389296711,0.581760571539921,4.95923732743185
"Thermobrachium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Thermococcus",0,0,0,0,0,1.45323868925697,0,0,0,0,0,0,0,1.16352114307984,0
"Thermodesulfatator",0,0,1.03309698774895,0.98453977562695,0,0,1.21759143689248,0,0,0,0,0,0.763434630989036,0,0
"Thermodesulfobacterium",0,0,0,0,0,0,0,0,0,0,0,1.35122536093094,0,0,0
"Thermodesulfobium",0,0,0,0,0,0,0,0,0,0,0,0,0.763434630989036,0,0
"Thermodesulfovibrio",0,0,0,0,0,0,0,1.20302076500158,0,0,0.664790138132334,0,0,0,0
"X.Thermomicrobia.",0,0,0,0,0,0,0,3.60906229500474,6.02590127985641,0,0,17.5659296921022,22.139604298682,13.3804931454182,9.91847465486371
"Thermomicrobium",0,0,0,0,1.80890650440318,1.45323868925697,0,3.60906229500474,1.5064753199641,0,0,8.78296484605112,16.7955618817588,8.72640857309881,2.47961866371593
"Thermomonospora",0,0,0,0,0,0,0,0,0,0,0,4.05367608279283,0,4.07232400077945,0
"Thermoplasma",0,0,0,0,0,0,0,0,0,0,0.664790138132334,0,0,0,0
"X.Thermoplasmatales.",0,0,0,0,0,0,0,0,0.502158439988034,0,0,0.675612680465471,0.763434630989036,1.16352114307984,0
"X.Thermoprotei.",0,0,0,0,0,0,0,0,0,0,0,0,0,2.32704228615968,2.47961866371593
"Thermosediminibacter",0,0,0,0,0,1.45323868925697,0,0,0,0,0,0.675612680465471,2.29030389296711,1.16352114307984,0
"Thermosinus",0,0,0,0,1.80890650440318,0,1.21759143689248,0,0,0,0,0.675612680465471,1.52686926197807,2.32704228615968,0
"Thermosipho",0,0,0,0,0,0,0,0,0,0,1.32958027626467,0,1.52686926197807,0,0
"Thermosynechococcus",0,0,0,0,0,0,0,0,0.502158439988034,0,0,0,0,0,0
"Thermotoga",0,0,0,0,0,0,0,0,0.502158439988034,0,0,0,0.763434630989036,1.74528171461976,0
"X.Thermotogaceae.",0,0,0,0,0,0,0,0,0.502158439988034,0,0,0,0,0.581760571539921,0
"X.Thermotogales.",0,0,0,0,0,0,0,1.20302076500158,0,0,0,0,0,0,0
"Thermovibrio",0,0,0,0,0,0,0,0,0,0,0,0,0,0.581760571539921,0
"Thermovirga",0,0,0,0,0,0,1.21759143689248,0,0,0,0,0,0,0,0
"Thermus",0,0,0,0,0,0,0,0,1.00431687997607,0,0.664790138132334,0.675612680465471,1.52686926197807,1.74528171461976,0
"Thielavia",0,0,3.09929096324684,0,0,0,0,0,0.502158439988034,0,0.664790138132334,1.35122536093094,0,0,0
"Thioalkalimicrobium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Thioalkalivibrio",0,0,0,0,0,0,0,0,0,0,0.664790138132334,0,1.52686926197807,0,0
"Thiobacillus",0,0,0,0,0,0,0,1.20302076500158,0,2.37438776063718,0,0.675612680465471,0.763434630989036,0.581760571539921,2.47961866371593
"Thiocapsa",0,0,0,0,0,0,0,0,0,0,1.32958027626467,2.02683804139641,0,0,0
"Thiocystis",0,0,1.03309698774895,0,0,0,1.21759143689248,0,0,0,0,0,0,0,0
"Thioflavicoccus",0,0,1.03309698774895,0,0,0,0,0,0,0,0,0,0,0,0
"Thiohalocapsa",0,0,0,0,0,0,0,0,0,0,0,0.675612680465471,0,0.581760571539921,0
"Thiomicrospira",0,0,0,0,0,0,1.21759143689248,0,0,0,0,0,0,0,0
"Thiomonas",0,0,2.06619397549789,0,0,0,2.43518287378497,1.20302076500158,1.5064753199641,4.74877552127437,0,4.05367608279283,1.52686926197807,1.16352114307984,0
"Thiorhodococcus",0,0,0,0,0,0,0,0,0.502158439988034,0,0,1.35122536093094,0,0,0
"Thiorhodospira",0,0,0,0,0,0,0,0,0.502158439988034,0,0,0,0,0.581760571539921,2.47961866371593
"Thiorhodovibrio",0,0,1.03309698774895,0,0,0,0,0,0,0,0,1.35122536093094,0.763434630989036,0,0
"Thiothrix",0,0,0,0,1.80890650440318,0,0,0,0.502158439988034,2.37438776063718,0,1.35122536093094,0,0,2.47961866371593
"X.Thripidae.",0,4.44967262953847,0,0,0,0,0,0,0,0,1.32958027626467,0,0,0,0
"Tistrella",0,0,1.03309698774895,0,0,0,0,0,2.00863375995214,0,0.664790138132334,2.02683804139641,0.763434630989036,1.74528171461976,0
"Togninia",0,0,2.06619397549789,0,0,0,0,0,1.00431687997607,0,2.65916055252934,0,0,0,0
"Tolumonas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Torulaspora",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Trametes",0,0,0,0,0,0,0,1.20302076500158,0.502158439988034,0,0,0,0,0,0
"Tremella",0,0,1.03309698774895,1.9690795512539,0,0,10.9583229320323,4.81208306000632,0,0,0,0.675612680465471,0,0,0
"X.Tremellaceae.",1.18430776892476,0,0,0,0,0,13.3935058058173,0,0.502158439988034,0,0,0,0,0,0
"X.Tremellales.",0,11.1241815738462,8.26477590199156,5.9072386537617,1.80890650440318,0,75.4906690873339,9.62416612001265,4.5194259598923,0,0,0.675612680465471,0,0,0
"X.Tremellomycetes.",0,0,0,0,0,0,1.21759143689248,0,0,0,0,0,0,0,0
"Treponema",0,0,0,0,1.80890650440318,0,0,0,3.0129506399282,0,3.988740828794,0.675612680465471,0.763434630989036,0.581760571539921,0
"Triatoma",0,0,0,0,0,0,0,8.42114535501107,0,2.37438776063718,0,0,0,0,0
"Tribolium",0,2.22483631476923,1.03309698774895,1.9690795512539,0,0,0,145.565512565191,0.502158439988034,0,1.32958027626467,0,0,0.581760571539921,0
"Trichinella",1.18430776892476,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Trichoderma",0,0,17.5626487917321,3.9381591025078,0,0,2.43518287378497,6.01510382500791,1.5064753199641,0,3.32395069066167,1.35122536093094,0.763434630989036,1.74528171461976,0
"Trichodesmium",0,0,0,0,0,0,2.43518287378497,0,0.502158439988034,0,0,0,0,0,0
"Trichophyton",0,0,2.06619397549789,0,3.61781300880636,0,1.21759143689248,1.20302076500158,0.502158439988034,0,0,0,0,0.581760571539921,0
"Trichoplax",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Trichormus",0,0,1.03309698774895,0,0,1.45323868925697,1.21759143689248,0,0,0,0,0,0,0.581760571539921,0
"Trichosporon",2.36861553784953,2.22483631476923,4.13238795099578,5.9072386537617,0,0,54.7916146601617,8.42114535501107,1.00431687997607,0,0,0,0,0.581760571539921,0
"Truepera",0,0,8.26477590199156,0,0,0,4.87036574756993,1.20302076500158,0,0,0,4.7292887632583,2.29030389296711,4.07232400077945,0
"Trueperella",0,0,0,0,0,0,0,1.20302076500158,1.00431687997607,0,1.994370414397,0.675612680465471,0.763434630989036,0.581760571539921,0
"Trypanosoma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X.Trypanosomatidae.",7.10584661354858,37.822217351077,0,12.7990170831504,0,0,7.3055486213549,1.20302076500158,0.502158439988034,0,0.664790138132334,0,0,0,0
"Tsukamurella",0,0,1.03309698774895,0,0,0,0,0,1.00431687997607,0,0,0,0,0,0
"Tuber",0,0,1.03309698774895,0,0,0,0,1.20302076500158,0,0,0,0,0,0,0
"Turbinellus",0,0,1.03309698774895,0,0,0,0,0,0,0,0,0,0,0,0
"Turicella",0,0,0,0,1.80890650440318,0,0,0,0.502158439988034,0,0,0.675612680465471,0,1.16352114307984,0
"Turicibacter",0,0,0,0,7.23562601761272,1.45323868925697,0,0,15.566911639629,2.37438776063718,5.31832110505867,8.78296484605112,8.39778094087939,14.544014288498,4.95923732743185
"Turneriella",0,0,0,0,0,0,0,0,0,0,0,0.675612680465471,0,0,0
"Twortlikevirus",0,0,0,0.98453977562695,0,0,0,0,0,0,0,0,0,0,0
"Tyzzerella",0,0,0,0,0,0,0,0,0,0,0,0,0,0.581760571539921,0
"Uncinocarpus",0,0,0,0,0,0,1.21759143689248,0,0,0,0,0,0,0,0
"Unknown",0,0,57941.2445578996,10935.2832878885,23474.1797076401,28123.0751145008,36673.8540792016,29621.9802966339,54096.0222645909,15632.9690160352,51603.0048922462,51043.2136218468,40845.2796271754,57465.1457355703,8200.09892090857
"Usnea",0,0,0,0,0,0,1.21759143689248,0,0,0,0,0,0,0,0
"X.Ustilaginaceae.",8.29015438247334,11.1241815738462,58.8865283016899,17.7217159612851,1.80890650440318,17.4388642710836,29.2221944854196,22.85739453503,22.5971297994615,14.2463265638231,44.5409392548664,45.2660495911866,38.9351661804408,41.8867611508743,86.7866532300575
"Ustilago",2.36861553784953,15.5738542033846,15.4964548162342,3.9381591025078,3.61781300880636,4.3597160677709,10.9583229320323,12.0302076500158,11.5496441197248,7.12316328191155,16.6197534533084,6.75612680465471,4.58060778593422,2.32704228615968,14.8777119822956
"Vagococcus",0,0,0,0,3.61781300880636,0,0,0,0.502158439988034,0,0,0,0,0,0
"Vanderwaltozyma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Varibaculum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Variovorax",0,0,5.16548493874473,0,0,0,0,0,26.1122388793778,0,5.98311124319101,8.78296484605112,0,15.7075354315779,0
"Veillonella",0,0,0,0,0,0,0,0,0,0,0,0,0,4.65408457231936,0
"X.Veillonellaceae.",0,0,1.03309698774895,0,3.61781300880636,0,0,0,1.00431687997607,0,3.32395069066167,1.35122536093094,0,0.581760571539921,0
"Venturia",0,0,1.03309698774895,0,0,0,0,0,0,0,0,0,0,0,0
"Vermamoeba",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Verminephrobacter",0,0,0,0,0,0,0,0,2.51079219994017,0,2.65916055252934,1.35122536093094,0.763434630989036,4.07232400077945,0
"X.Verrucomicrobia.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X.Verrucomicrobiaceae.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X.Verrucomicrobiales.",0,0,0,0,0,0,0,0,0,0,0,0,0,0.581760571539921,0
"Verrucosispora",0,0,0,0,0,2.90647737851394,0,0,1.5064753199641,0,1.32958027626467,2.70245072186188,7.63434630989036,7.56288743001897,0
"Verticillium",0,0,6.19858192649367,0.98453977562695,0,0,1.21759143689248,0,0,0,0.664790138132334,0,0,0,0
"Vibrio",0,2.22483631476923,7.23167891424262,4.92269887813475,5.42671951320954,1.45323868925697,7.3055486213549,3.60906229500474,6.52805971984444,2.37438776063718,5.98311124319101,2.70245072186188,3.05373852395614,3.49056342923952,7.43885599114778
"X.Vibrionaceae.",0,0,0,0,1.80890650440318,0,0,0,4.5194259598923,0,1.32958027626467,0,0,2.9088028576996,0
"X.Vibrionales.",0,2.22483631476923,0,0,0,0,2.43518287378497,0,1.00431687997607,0,0,0,0,0,0
"Virgibacillus",0,2.22483631476923,1.03309698774895,0.98453977562695,1.80890650440318,4.3597160677709,2.43518287378497,1.20302076500158,11.0474856797367,0,3.988740828794,3.37806340232735,0,6.39936628693913,0
"Viridibacillus",0,0,0,0,0,0,0,0,0,0,1.32958027626467,2.70245072186188,0.763434630989036,0,0
"X.Viruses.",0,2.22483631476923,378.113497516114,0,0,0,0,4.81208306000632,6.02590127985641,0,0,0,0,1.16352114307984,0
"Waddlia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wallemia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Weeksella",0,0,2.06619397549789,0,0,2.90647737851394,3.65277431067745,0,1.5064753199641,0,0.664790138132334,4.7292887632583,0.763434630989036,0.581760571539921,0
"Weissella",0,0,7.23167891424262,0,0,0,2.43518287378497,0,0,0,0,0,0,0,2.47961866371593
"Wickerhamomyces",0,0,0,0,0,0,1.21759143689248,0,0,0,0,0,0,0,0
