"rows.list[[i]]","PHYLLO09","PHYLLO10","PHYLLO11","PHYLLO12","PHYLLO13","PHYLLO14","PHYLLO15","PHYLLO16","PHYLLO21","PHYLLO22","PHYLLO23","PHYLLO24","PHYLLO25","PHYLLO26","PHYLLO27","PHYLLO28","PHYLLO29"
"Proline.dehydrogenase..1.5.5.2.",0,0,0,4.02104988780646,0.944037820840251,0,0,3.02520023611048,0,0,1.83950741693691,0,0.433626037908671,1.61804368008587,2.05819721653038,0.91136593458103,3.82201295482921
"Dimethylamine.dehydrogenase..1.5.8.1.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68606573884346,0,0
"Trimethylamine.dehydrogenase..1.5.8.2.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sarcosine.dehydrogenase..1.5.8.3.",0,0,0,0,0,0,0,3.02520023611048,0,0,1.22633827795794,0,0.433626037908671,0.539347893361958,2.74426295537384,0.455682967290515,0
"Dimethylglycine.dehydrogenase..1.5.8.4.",0,0,0,0,0,0,1.59090877548419,1.51260011805524,0,0,0,4.84496371912992,0,0,0.68606573884346,0.91136593458103,0
"X5.10.methylenetetrahydromethanopterin.reductase..1.5.98.2.",0,0,0,0,0,0,0,0,0,0,0.306584569489484,0,0,0,0,0,0
"Transferred.entry..1.5.8.3..1.5.99.1.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.455682967290515,3.82201295482921
"Transferred.entry..1.5.98.2..1.5.99.11.",0,0,0,0,1.8880756416805,0,1.59090877548419,1.51260011805524,0,0,4.29218397285278,1.61498790637664,2.16813018954336,9.16891418715329,5.48852591074768,6.83524450935773,7.64402590965842
"Transferred.entry..1.5.8.4..1.5.99.2.",0,0,0,0,0,0,4.77272632645257,3.02520023611048,0,0,0.613169138978969,1.61498790637664,0,0.539347893361958,0,0,0
"L.pipecolate.dehydrogenase..1.5.99.3.",0,0,0,0,3.776151283361,0,0,0,0,0,0,1.61498790637664,0,0,0,0,0
"Nicotine.dehydrogenase..1.5.99.4.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68606573884346,0,0
"Methylglutamate.dehydrogenase..1.5.99.5.",0,0,0,0,0.944037820840251,0,0,0,0,0,0.613169138978969,0,0,0,0.68606573884346,0,0
"Spermidine.dehydrogenase..1.5.99.6.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Transferred.entry..1.5.5.2..1.5.99.8.",0,11.4197203408799,0,0,24.5449833418465,24.4197368517481,27.0454491832312,12.1008009444419,14.9372309832326,0,24.5267655591588,9.68992743825983,18.6459196300729,17.2591325875827,17.1516434710865,18.2273186916206,0
"Transferred.entry..1.5.98.1..1.5.99.9.",0,0,0,0,0,0,0,0,0,0,0,0,0,0.539347893361958,0,0,0
"Oxidoreductases....Acting.on.NADH.or.NADPH..1.6.....",3.80287814772949,0,0,12.0631496634194,3.776151283361,0,1.59090877548419,3.02520023611048,2.71586017876957,3.76574382558258,0.919753708468454,0,0.433626037908671,2.15739157344783,0.68606573884346,0.455682967290515,0
"NAD.P.....transhydrogenase..Si.specific...1.6.1.1.",0,7.61314689391993,4.90668086696045,8.04209977561292,14.1605673126038,37.739593316338,15.9090877548419,7.5630005902762,16.2951610726174,1.88287191279129,13.7963056270268,11.3049153446365,12.1415290614428,4.85413104025762,6.17459164959114,1.36704890187155,0
"NAD.P.....transhydrogenase..Re.Si.specific...1.6.1.2.",0,0,0,4.02104988780646,32.0972859085685,11.0998803871582,20.6818140812945,27.2268021249943,9.5055106256935,39.5403101686171,12.5699673490689,29.0697823147795,15.1769113268035,11.8656536539631,16.465577732243,18.6830016589111,15.2880518193168
"Cytochrome.b5.reductase..1.6.2.2.",0,0,0,0,0,0,0,0,0,0,0,0,0,1.07869578672392,0,0,3.82201295482921
"NADPH..hemoprotein.reductase..1.6.2.4.",0,0,0,12.0631496634194,5.6642269250415,0,0,0,1.35793008938479,3.76574382558258,0.919753708468454,0,0.867252075817343,0,0,0,0
"X1.6.4..",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Oxidoreductases....Acting.on.NADH.or.NADPH....With.a.quinone.or.similar.compound.as.acceptor..1.6.5...",0,0,0,4.02104988780646,5.6642269250415,4.43995215486329,0,0,1.35793008938479,3.76574382558258,1.22633827795794,3.22997581275328,7.37164264444741,3.77543525353371,10.9770518214954,5.01251264019567,0
"NADPH.dehydrogenase..quinone...1.6.5.10.",0,0,0,8.04209977561292,1.8880756416805,2.21997607743165,0,0,2.71586017876957,0,0.919753708468454,0,0,0,0.68606573884346,0,0
"NAD.P.H.dehydrogenase..quinone...1.6.5.2.",0,0,0,0,3.776151283361,0,3.18181755096838,1.51260011805524,1.35793008938479,0,4.59876854234227,9.68992743825983,6.0707645307214,4.85413104025762,4.80246017190422,4.55682967290515,0
"NADH.ubiquinone.reductase..H....translocating...1.6.5.3.",45.6345377727539,19.0328672347998,0,0,130.277219275955,179.818062271963,44.5454457135573,57.4788044860991,145.298519564172,50.8375416453649,102.399246209488,38.7597097530393,69.8137921032961,67.4184866702448,44.5942730248249,86.1240808179074,0
"NADPH.quinone.reductase..1.6.5.5.",0,0,0,0,12.2724916709233,17.7598086194532,1.59090877548419,10.5882008263867,20.3689513407718,5.64861573837387,7.35802966774763,11.3049153446365,10.8406509477168,4.85413104025762,14.4073805157127,7.29092747664824,0
"Oxidoreductases....Acting.on.NADH.or.NADPH....With.a.nitrogenous.group.as.acceptor..1.6.6...",0,0,0,0,0,0,1.59090877548419,0,0,0,0,0,0.433626037908671,0,0,0,0
"Trimethylamine.N.oxide.reductase..1.6.6.9.",0,0,0,0,0,0,0,0,0,0,0,0,0,1.07869578672392,0,0,0
"Oxidoreductases....Acting.on.NADH.or.NADPH....With.other.acceptors..1.6.99...",0,0,0,0,0.944037820840251,0,3.18181755096838,0,4.07379026815436,0,2.45267655591588,0,3.0353822653607,0,0,0.455682967290515,0
"NADPH.dehydrogenase..1.6.99.1.",7.60575629545899,0,0,0,0,0,1.59090877548419,3.02520023611048,5.43172035753914,0,14.4094747660058,8.07493953188319,5.20351245490406,6.4721747203435,0.68606573884346,12.3034401168439,7.64402590965842
"NADH.dehydrogenase..1.6.99.3.",0,3.80657344695997,0,0,9.44037820840251,11.0998803871582,25.454540407747,15.1260011805524,4.07379026815436,5.64861573837387,20.234581586306,12.9199032510131,12.5751550993515,26.428046774736,10.2909860826519,20.5057335280732,7.64402590965842
"NADH.dehydrogenase..quinone...1.6.99.5.",0,0,0,0,164.262580826204,99.8989234844241,84.3181651006621,149.747411687469,135.793008938479,94.1435956395646,152.372531036274,67.8294920678188,138.760332130775,173.670021662551,140.643476462909,175.437942406848,45.8641554579505
"Oxidoreductases....Acting.on.other.nitrogenous.compounds.as.donors..1.7.....",0,0,0,0,3.776151283361,2.21997607743165,6.36363510193676,0,2.71586017876957,3.76574382558258,12.2633827795794,9.68992743825983,10.4070249098081,10.2476099738772,4.80246017190422,5.9238785747767,0
"Oxidoreductases....Acting.on.other.nitrogenous.compounds.as.donors....With.NAD....or.NADP....as.acceptor..1.7.1...",0,0,0,0,0,0,0,0,0,0,0.613169138978969,0,0,0,0,0,0
"Nitrate.reductase..NADH...1.7.1.1.",0,0,0,0,0,0,0,0,1.35793008938479,0,7.66461423723711,4.84496371912992,1.73450415163469,5.39347893361958,7.54672312727806,8.20229341122927,0
"PreQ.1..synthase..1.7.1.13.",0,159.876084772319,0,0,7.552302566722,13.3198564645899,4.77272632645257,3.02520023611048,4.07379026815436,5.64861573837387,14.1028901965163,6.45995162550655,5.63713849281273,5.93282682698154,4.11639443306076,7.74661044393876,0
"Nitrate.reductase..NADPH...1.7.1.3.",0,0,0,0,0.944037820840251,0,0,1.51260011805524,0,0,0,0,0,0,0,0,0
"Nitrite.reductase..NAD.P.H...1.7.1.4.",0,0,0,0,26.433058983527,8.87990430972659,28.6363579587154,9.07560070833144,31.2323920558501,13.180103389539,32.8045489353748,43.6046734721692,28.6193185019723,37.2150046419751,33.6172212033295,43.7455648598895,11.4660388644876
"GMP.reductase..1.7.1.7.",0,0,0,0,0,2.21997607743165,3.18181755096838,0,0,7.53148765116516,7.35802966774763,6.45995162550655,2.16813018954336,7.55087050706742,0,10.0250252803913,0
"Nitrite.reductase..NO.forming...1.7.2.1.",0,0,0,0,0,0,0,0,0,1.88287191279129,0,0,0,1.07869578672392,0,0.455682967290515,0
"Nitrite.reductase..cytochrome..ammonia.forming...1.7.2.2.",0,0,0,0,0.944037820840251,0,1.59090877548419,0,2.71586017876957,0,0,0,0.433626037908671,1.61804368008587,0,2.27841483645258,3.82201295482921
"Trimethylamine.N.oxide.reductase..cytochrome.c...1.7.2.3.",0,0,0,0,3.776151283361,6.65992823229494,0,0,0,0,0.306584569489484,3.22997581275328,3.0353822653607,0,1.37213147768692,0.91136593458103,0
"Nitrous.oxide.reductase..1.7.2.4.",0,0,0,0,0.944037820840251,0,1.59090877548419,1.51260011805524,6.78965044692393,0,0.613169138978969,1.61498790637664,4.76988641699539,1.07869578672392,0.68606573884346,5.01251264019567,3.82201295482921
"Nitric.oxide.reductase..cytochrome.c...1.7.2.5.",0,0,0,0,0,0,0,0,0,0,0.919753708468454,0,0.433626037908671,0,1.37213147768692,1.36704890187155,0
"Factor.independent.urate.hydroxylase..1.7.3.3.",0,0,0,0,6.60826474588175,0,0,0,5.43172035753914,0,0.919753708468454,6.45995162550655,1.73450415163469,1.07869578672392,3.4303286942173,2.27841483645258,0
"Ferredoxin..nitrite.reductase..1.7.7.1.",0,0,0,0,1.8880756416805,0,0,1.51260011805524,1.35793008938479,0,1.53292284744742,0,3.90263434117804,4.31478314689567,7.54672312727806,10.0250252803913,11.4660388644876
"Ferredoxin..nitrate.reductase..1.7.7.2.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nitrate.reductase..1.7.99.4.",0,0,0,0,28.3211346252075,2.21997607743165,22.2727228567787,4.53780035416572,51.6013433966218,15.0629753023303,48.4403619793386,30.6847702211561,44.6634819045932,49.0806582959382,67.2344424066591,71.0865428973204,0
"Transferred.entry..1.7.2.4..1.7.99.6.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Transferred.entry..1.7.2.5..1.7.99.7.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82273186916206,0
"Oxidoreductases....Acting.on.a.sulfur.group.of.donors..1.8.....",0,0,0,0,4.72018910420125,2.21997607743165,1.59090877548419,9.07560070833144,1.35793008938479,1.88287191279129,11.9567982100899,9.68992743825983,4.76988641699539,5.39347893361958,3.4303286942173,5.46819560748618,0
"Oxidoreductases....Acting.on.a.sulfur.group.of.donors....With.NAD....or.NADP....as.acceptor..1.8.1...",0,0,0,0,0,0,0,0,0,0,3.37243026438433,0,2.60175622745203,0,0,0,0
"CoA.disulfide.reductase..1.8.1.14.",0,0,0,0,0,0,3.18181755096838,1.51260011805524,0,0,1.22633827795794,1.61498790637664,0.867252075817343,1.07869578672392,0.68606573884346,0.455682967290515,11.4660388644876
"Mycothione.reductase..1.8.1.15.",0,0,0,0,0.944037820840251,0,0,0,0,0,0,0,0,0.539347893361958,0,0,0
"Sulfite.reductase..NADPH...1.8.1.2.",0,7.61314689391993,0,0,6.60826474588175,46.6194976260646,14.3181789793577,18.1512014166629,13.5793008938479,18.8287191279129,13.4897210575373,14.5348911573897,15.1769113268035,4.85413104025762,2.74426295537384,5.46819560748618,0
"Dihydrolipoyl.dehydrogenase..1.8.1.4.",0,0,0,0,40.5936262961308,0,42.9545369380731,31.76460247916,39.3799725921588,7.53148765116516,48.4403619793386,29.0697823147795,45.9643600183192,44.7658751490425,30.8729582479557,61.5172005842195,0
"Glutathione.disulfide.reductase..1.8.1.7.",0,0,0,0,5.6642269250415,4.43995215486329,15.9090877548419,10.5882008263867,14.9372309832326,16.9458472151216,6.13169138978969,19.3798548765197,8.23889472026476,5.93282682698154,13.0352490380257,6.37956154206721,0
"Protein.disulfide.reductase..1.8.1.8.",0,0,0,0,5.6642269250415,4.43995215486329,7.95454387742095,3.02520023611048,5.43172035753914,7.53148765116516,10.117290793153,6.45995162550655,6.50439056863007,8.62956629379133,4.11639443306076,4.10114670561464,0
"Thioredoxin.disulfide.reductase..1.8.1.9.",0,0,0,0,25.4890211626868,0,20.6818140812945,24.2016018888838,21.7268814301566,9.41435956395646,17.7819050303901,12.9199032510131,19.0795456679815,17.7984804809446,17.83770920993,27.3409780374309,19.110064774146
"Oxidoreductases....Acting.on.a.sulfur.group.of.donors....With.a.cytochrome.as.acceptor..1.8.2...",0,0,0,0,0,0,0,0,1.35793008938479,0,0,0,0,2.69673946680979,0,0,0
"Sulfite.dehydrogenase..1.8.2.1.",0,0,0,0,0.944037820840251,0,0,1.51260011805524,0,0,0,1.61498790637664,0.433626037908671,0,0.68606573884346,1.36704890187155,0
"Sulfide.cytochrome.c.reductase..flavocytochrome.c...1.8.2.3.",0,0,0,0,0,0,0,1.51260011805524,0,0,0,0,0,0,0,0.455682967290515,0
"Sulfite.oxidase..1.8.3.1.",0,0,0,0,0,0,0,1.51260011805524,1.35793008938479,0,0.306584569489484,0,1.30087811372601,1.61804368008587,0,0,0
"Thiol.oxidase..1.8.3.2.",0,0,0,8.04209977561292,0.944037820840251,0,0,3.02520023611048,0,0,0.613169138978969,1.61498790637664,0,0,0,0.91136593458103,0
"Oxidoreductases....Acting.on.a.sulfur.group.of.donors....With.a.disulfide.as.acceptor..1.8.4...",0,0,0,0,0,4.43995215486329,0,3.02520023611048,0,0,6.13169138978969,0,0,5.39347893361958,0.68606573884346,3.18978077103361,0
"Adenylyl.sulfate.reductase..thioredoxin...1.8.4.10.",0,0,0,0,0,0,0,0,0,0,0.306584569489484,0,0,0,0,0,3.82201295482921
"Peptide.methionine..S..S.oxide.reductase..1.8.4.11.",0,0,0,0,9.44037820840251,0,12.7272702038735,30.2520023611048,14.9372309832326,15.0629753023303,13.7963056270268,3.22997581275328,7.80526868235609,12.405001547325,12.3491832991823,12.3034401168439,7.64402590965842
"Peptide.methionine..R..S.oxide.reductase..1.8.4.12.",0,0,0,0,1.8880756416805,0,0,0,2.71586017876957,0,3.67901483387381,0,2.16813018954336,1.07869578672392,2.74426295537384,2.73409780374309,0
"L.methionine..R..S.oxide.reductase..1.8.4.14.",0,0,0,0,3.776151283361,0,0,0,0,0,0,0,0,0,0,0,0
"Phosphoadenylyl.sulfate.reductase..thioredoxin...1.8.4.8.",7.60575629545899,0,0,8.04209977561292,14.1605673126038,0,9.54545265290514,4.53780035416572,4.07379026815436,15.0629753023303,7.66461423723711,0,4.76988641699539,4.85413104025762,2.05819721653038,7.29092747664824,3.82201295482921
"Oxidoreductases....Acting.on.a.sulfur.group.of.donors....With.a.quinone.or.similar.compound.as.acceptor..1.8.5...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dimethylsulfoxide.reductase..1.8.5.3.",0,0,0,0,0.944037820840251,0,0,0,0,3.76574382558258,0,0,0,0.539347893361958,3.4303286942173,0,0
"Sulfite.reductase..ferredoxin...1.8.7.1.",0,0,0,0,4.72018910420125,0,4.77272632645257,1.51260011805524,2.71586017876957,1.88287191279129,4.59876854234227,0,0.433626037908671,4.31478314689567,6.17459164959114,4.55682967290515,19.110064774146
"Oxidoreductases....Acting.on.a.sulfur.group.of.donors....With.other..known..acceptors..1.8.98...",0,0,0,0,0,4.43995215486329,0,0,0,0,0,0,0,0,0,0,0
"CoB..CoM.heterodisulfide.reductase..1.8.98.1.",0,0,0,0,0,0,0,0,0,0,0,0,0,1.07869578672392,0,0.91136593458103,0
"Oxidoreductases....Acting.on.a.sulfur.group.of.donors....With.other.acceptors..1.8.99...",0,0,0,0,3.776151283361,0,4.77272632645257,0,0,9.41435956395646,0.919753708468454,6.45995162550655,3.0353822653607,3.23608736017175,21.9541036429907,4.10114670561464,0
"Sulfite.reductase..1.8.99.1.",0,0,0,0,0.944037820840251,2.21997607743165,0,0,2.71586017876957,1.88287191279129,0.306584569489484,0,0,0,0,0.455682967290515,0
"Adenylyl.sulfate.reductase..1.8.99.2.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Oxidoreductases....Acting.on.a.heme.group.of.donors....With.oxygen.as.acceptor..1.9.3...",0,0,0,0,0,2.21997607743165,0,0,0,0,0,0,0,0.539347893361958,0,0.91136593458103,3.82201295482921
"Cytochrome.c.oxidase..1.9.3.1.",0,0,0,0,104.788198113268,13.3198564645899,42.9545369380731,58.9914046041544,84.1916655418567,65.9005169476952,104.238753626425,45.2196613785459,101.902118908538,99.2400123786003,91.9328090050236,142.628768761931,0
"Oxidoreductases....Other.oxidoreductases..1.97.....",0,0,0,0,0,2.21997607743165,0,0,0,0,0.613169138978969,0,0.433626037908671,0,0,0,0
"Oxidoreductases....Other.oxidoreductases....Sole.sub.subclass.for.oxidoreductases.that.do.not.belong.in.the.other.subclasses..1.97.1...",0,0,0,0,4.72018910420125,0,1.59090877548419,0,2.71586017876957,0,0.306584569489484,0,1.30087811372601,1.07869578672392,2.74426295537384,0,0
"Photosystem.I..1.97.1.12.",0,0,4.90668086696045,8.04209977561292,13.2165294917635,6.65992823229494,0,1.51260011805524,5.43172035753914,0,0,0,1.73450415163469,0,0,1.82273186916206,0
"X.Formate.C.acetyltransferase..activating.enzyme..1.97.1.4.",0,0,0,4.02104988780646,0,8.87990430972659,1.59090877548419,3.02520023611048,4.07379026815436,3.76574382558258,3.37243026438433,4.84496371912992,0.867252075817343,1.07869578672392,7.54672312727806,3.64546373832412,0
"Selenate.reductase..1.97.1.9.",0,0,0,0,0,0,0,0,0,3.76574382558258,0,0,0,0.539347893361958,3.4303286942173,0,0
"Transferases..2.......",0,3.80657344695997,0,0,19.8247942376453,44.3995215486329,30.2272667341996,25.7142020069391,28.5165318770805,7.53148765116516,33.1111335048643,35.5297339402861,31.654700767333,32.3608736017175,27.4426295537384,31.4421247430455,0
"Transferases....Transferring.one.carbon.groups..2.1.....",0,0,0,0,0,11.0998803871582,0,0,1.35793008938479,0,2.75926112540536,6.45995162550655,1.30087811372601,3.23608736017175,5.48852591074768,0,0
"Transferases....Transferring.one.carbon.groups....Methyltransferases..2.1.1...",0,15.2262937878399,0,0,80.2432147714213,33.2996411614747,55.6818071419467,60.5040047222096,59.7489239329306,39.5403101686171,83.0844183316503,38.7597097530393,89.3269638091863,56.0921809096437,80.9557571835283,82.4786170795832,7.64402590965842
"Homocysteine.S.methyltransferase..2.1.1.10.",0,0,4.90668086696045,4.02104988780646,0.944037820840251,0,0,4.53780035416572,2.71586017876957,1.88287191279129,0.306584569489484,0,0.867252075817343,0,4.80246017190422,0,0
"Protein.S.isoprenylcysteine.O.methyltransferase..2.1.1.100.",0,0,0,0,0,0,0,0,0,0,0,0,0,0.539347893361958,0,0,0
"Caffeoyl.CoA.O.methyltransferase..2.1.1.104.",0,0,0,0,0,0,0,0,0,0,1.22633827795794,0,0,1.07869578672392,3.4303286942173,0,0
"Uroporphyrinogen.III.C.methyltransferase..2.1.1.107.",0,0,0,0,4.72018910420125,0,1.59090877548419,9.07560070833144,16.2951610726174,5.64861573837387,3.06584569489485,22.6098306892729,6.50439056863007,9.16891418715329,14.4073805157127,7.74661044393876,7.64402590965842
"Magnesium.protoporphyrin.IX.methyltransferase..2.1.1.11.",0,0,0,0,0,4.43995215486329,0,0,1.35793008938479,0,0,0,0,0,0,0,0
"Site.specific.DNA.methyltransferase..cytosine.N.4..specific...2.1.1.113.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05819721653038,0.455682967290515,0
"Histone.arginine.N.methyltransferase..2.1.1.125.",0,0,0,0,0,0,0,0,0,1.88287191279129,0,0,0,0,0,0,0
"Methionine.synthase..2.1.1.13.",0,0,0,0,40.5936262961308,37.739593316338,23.8636316322629,48.4032037777677,57.033063754161,13.180103389539,46.9074391318911,38.7597097530393,59.406767193488,73.3513134972263,54.8852591074768,62.8842494860911,3.82201295482921
"Precorrin.2.C.20..methyltransferase..2.1.1.130.",0,3.80657344695997,0,0,6.60826474588175,2.21997607743165,0,1.51260011805524,2.71586017876957,3.76574382558258,5.21193768132124,4.84496371912992,2.16813018954336,10.7869578672392,5.48852591074768,4.10114670561464,0
"Precorrin.3B.C.17..methyltransferase..2.1.1.131.",11.4086344431885,0,0,0,0.944037820840251,0,0,4.53780035416572,1.35793008938479,1.88287191279129,3.37243026438433,0,1.73450415163469,4.85413104025762,1.37213147768692,3.18978077103361,0
"Precorrin.6B.C.5.15..methyltransferase..decarboxylating...2.1.1.132.",0,0,0,0,0,0,1.59090877548419,6.05040047222096,2.71586017876957,0,1.53292284744742,8.07493953188319,2.60175622745203,4.31478314689567,0.68606573884346,5.46819560748618,0
"Precorrin.4.C.11..methyltransferase..2.1.1.133.",0,0,0,0,0.944037820840251,0,0,0,1.35793008938479,0,2.14609198642639,0,1.30087811372601,2.15739157344783,2.74426295537384,2.27841483645258,0
"Arsenite.methyltransferase..2.1.1.137.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X5.methyltetrahydropteroyltriglutamate..homocysteine.S.methyltransferase..2.1.1.14.",0,0,0,0,14.1605673126038,57.7193780132228,9.54545265290514,13.6134010624972,0,28.2430786918694,17.7819050303901,17.764866970143,14.3096592509862,12.944349440687,31.5590239867992,17.3159527570396,0
"Trans.aconitate.2.methyltransferase..2.1.1.144.",0,0,0,0,0,4.43995215486329,4.77272632645257,0,1.35793008938479,0,1.83950741693691,0,4.33626037908671,2.69673946680979,0.68606573884346,2.73409780374309,0
"Thymidylate.synthase..FAD...2.1.1.148.",0,0,0,0,0,0,0,0,0,1.88287191279129,0.306584569489484,0,0.867252075817343,3.77543525353371,5.48852591074768,0.455682967290515,0
"Cobalt.factor.II.C.20..methyltransferase..2.1.1.151.",0,0,0,0,1.8880756416805,0,0,0,0,0,1.22633827795794,1.61498790637664,0,5.39347893361958,1.37213147768692,1.36704890187155,0
"Precorrin.6A.synthase..deacetylating...2.1.1.152.",0,0,0,0,2.83211346252075,0,1.59090877548419,0,1.35793008938479,1.88287191279129,0.306584569489484,0,1.30087811372601,0,0.68606573884346,0.91136593458103,0
"Demethylmenaquinone.methyltransferase..2.1.1.163.",0,7.61314689391993,0,0,9.44037820840251,6.65992823229494,6.36363510193676,3.02520023611048,5.43172035753914,1.88287191279129,12.5699673490689,0,7.37164264444741,11.3263057606011,5.48852591074768,12.7591230841344,7.64402590965842
"X23S.rRNA..uridine.2552..2..O..methyltransferase..2.1.1.166.",3.80287814772949,0,0,0,5.6642269250415,6.65992823229494,3.18181755096838,6.05040047222096,6.78965044692393,5.64861573837387,5.82510682030021,9.68992743825983,6.0707645307214,4.85413104025762,4.11639443306076,8.20229341122927,0
"Phosphatidylethanolamine.N.methyltransferase..2.1.1.17.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91136593458103,0
"X16S.rRNA..guanine.527..N.7...methyltransferase..2.1.1.170.",0,3.80657344695997,0,4.02104988780646,0,11.0998803871582,0,6.05040047222096,2.71586017876957,3.76574382558258,3.06584569489485,3.22997581275328,4.76988641699539,1.07869578672392,4.80246017190422,2.73409780374309,3.82201295482921
"X16S.rRNA..guanine.966..N.2...methyltransferase..2.1.1.171.",0,7.61314689391993,0,0,2.83211346252075,0,0,1.51260011805524,2.71586017876957,0,5.51852225081072,4.84496371912992,6.93801660653874,5.39347893361958,1.37213147768692,5.9238785747767,0
"X16S.rRNA..guanine.1207..N.2...methyltransferase..2.1.1.172.",0,3.80657344695997,0,8.04209977561292,7.552302566722,6.65992823229494,6.36363510193676,6.05040047222096,0,1.88287191279129,5.21193768132124,6.45995162550655,2.60175622745203,0,4.80246017190422,0.455682967290515,3.82201295482921
